CONSUMO,RENDA,CONSUMO_codes
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8571428571428571,0.0,0.8571428571428571
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.0,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
1.0,0.6666666666666666,1.0
0.5714285714285714,0.6666666666666666,0.5714285714285714
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8571428571428571,1.0,0.8571428571428571
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.47619047619047616,0.6666666666666666,0.47619047619047616
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.6666666666666666,0.0,0.6666666666666666
1.0,0.0,1.0
0.7142857142857142,0.0,0.7142857142857142
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.0,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
1.0,0.0,1.0
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.6666666666666666,0.0,0.6666666666666666
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.0,0.7142857142857142
0.5238095238095237,0.0,0.5238095238095237
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.0,0.8571428571428571
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.9523809523809523,0.0,0.9523809523809523
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.6666666666666666,0.8571428571428571
1.0,0.0,1.0
1.0,0.6666666666666666,1.0
1.0,0.0,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.09523809523809523,0.3333333333333333,0.09523809523809523
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
1.0,0.0,1.0
0.09523809523809523,0.3333333333333333,0.09523809523809523
1.0,0.0,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.5238095238095237,0.0,0.5238095238095237
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8571428571428571,0.0,0.8571428571428571
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
1.0,0.6666666666666666,1.0
0.9523809523809523,0.0,0.9523809523809523
0.09523809523809523,0.6666666666666666,0.09523809523809523
1.0,0.6666666666666666,1.0
1.0,0.6666666666666666,1.0
1.0,0.6666666666666666,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
1.0,0.6666666666666666,1.0
1.0,0.6666666666666666,1.0
0.9523809523809523,0.6666666666666666,0.9523809523809523
1.0,0.6666666666666666,1.0
1.0,0.0,1.0
1.0,0.0,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,0.0,0.8095238095238095
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.5238095238095237,0.3333333333333333,0.5238095238095237
0.7142857142857142,0.0,0.7142857142857142
0.8095238095238095,0.0,0.8095238095238095
0.47619047619047616,0.0,0.47619047619047616
1.0,0.3333333333333333,1.0
1.0,0.0,1.0
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.23809523809523808,0.3333333333333333,0.23809523809523808
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.7142857142857142,0.0,0.7142857142857142
1.0,0.6666666666666666,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.5238095238095237,0.3333333333333333,0.5238095238095237
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.2857142857142857,0.6666666666666666,0.2857142857142857
0.09523809523809523,0.3333333333333333,0.09523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.0,0.8095238095238095
1.0,0.6666666666666666,1.0
0.8095238095238095,0.0,0.8095238095238095
0.6666666666666666,0.3333333333333333,0.6666666666666666
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.0,0.8095238095238095
1.0,0.3333333333333333,1.0
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.3333333333333333,0.0,0.3333333333333333
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.23809523809523808,0.6666666666666666,0.23809523809523808
0.8095238095238095,0.0,0.8095238095238095
0.8571428571428571,0.0,0.8571428571428571
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.23809523809523808,0.3333333333333333,0.23809523809523808
0.7142857142857142,0.0,0.7142857142857142
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.7142857142857142,0.0,0.7142857142857142
0.23809523809523808,0.6666666666666666,0.23809523809523808
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.47619047619047616,0.6666666666666666,0.47619047619047616
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.47619047619047616,0.0,0.47619047619047616
0.47619047619047616,0.3333333333333333,0.47619047619047616
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.5238095238095237,0.0,0.5238095238095237
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8095238095238095,0.0,0.8095238095238095
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.9523809523809523,0.0,0.9523809523809523
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.6666666666666666,0.3333333333333333,0.6666666666666666
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.0,0.8095238095238095
0.8095238095238095,0.0,0.8095238095238095
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.6666666666666666,0.3333333333333333,0.6666666666666666
0.9523809523809523,1.0,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.6666666666666666,0.3333333333333333,0.6666666666666666
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.9523809523809523,0.3333333333333333,0.9523809523809523
1.0,0.0,1.0
0.5238095238095237,0.0,0.5238095238095237
0.6666666666666666,0.3333333333333333,0.6666666666666666
0.7142857142857142,0.0,0.7142857142857142
1.0,0.0,1.0
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8571428571428571,0.0,0.8571428571428571
0.8571428571428571,0.0,0.8571428571428571
1.0,0.6666666666666666,1.0
0.3333333333333333,0.6666666666666666,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.9523809523809523,0.0,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.47619047619047616,0.6666666666666666,0.47619047619047616
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8571428571428571,0.6666666666666666,0.8571428571428571
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.6190476190476191,0.6666666666666666,0.6190476190476191
0.23809523809523808,0.3333333333333333,0.23809523809523808
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.0,0.7142857142857142
0.23809523809523808,0.6666666666666666,0.23809523809523808
1.0,0.3333333333333333,1.0
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.8571428571428571,0.0,0.8571428571428571
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
1.0,0.6666666666666666,1.0
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.23809523809523808,0.0,0.23809523809523808
1.0,0.0,1.0
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.47619047619047616,0.6666666666666666,0.47619047619047616
0.47619047619047616,0.6666666666666666,0.47619047619047616
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.42857142857142855,0.0,0.42857142857142855
0.9523809523809523,0.0,0.9523809523809523
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.5238095238095237,0.0,0.5238095238095237
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.8095238095238095,0.0,0.8095238095238095
0.7142857142857142,0.3333333333333333,0.7142857142857142
1.0,0.3333333333333333,1.0
0.9523809523809523,0.0,0.9523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.5238095238095237,0.3333333333333333,0.5238095238095237
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.0,0.9523809523809523
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.0,0.9523809523809523
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.5238095238095237,0.0,0.5238095238095237
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.5238095238095237,0.0,0.5238095238095237
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.9523809523809523,0.6666666666666666,0.9523809523809523
1.0,0.6666666666666666,1.0
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.5238095238095237,0.0,0.5238095238095237
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.0,0.9523809523809523
0.9523809523809523,0.3333333333333333,0.9523809523809523
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.7142857142857142,0.0,0.7142857142857142
0.8571428571428571,0.0,0.8571428571428571
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8095238095238095,0.3333333333333333,0.8095238095238095
1.0,0.6666666666666666,1.0
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.0,0.8095238095238095
0.8095238095238095,0.0,0.8095238095238095
0.8095238095238095,0.3333333333333333,0.8095238095238095
1.0,0.3333333333333333,1.0
0.8095238095238095,0.0,0.8095238095238095
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.23809523809523808,0.3333333333333333,0.23809523809523808
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.47619047619047616,0.0,0.47619047619047616
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.0,0.8095238095238095
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.09523809523809523,0.0,0.09523809523809523
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.0,0.8095238095238095
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.5238095238095237,0.3333333333333333,0.5238095238095237
0.8095238095238095,0.0,0.8095238095238095
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.0,0.8095238095238095
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.5238095238095237,0.3333333333333333,0.5238095238095237
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.8095238095238095,0.6666666666666666,0.8095238095238095
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.9523809523809523,0.0,0.9523809523809523
0.09523809523809523,0.3333333333333333,0.09523809523809523
0.8095238095238095,1.0,0.8095238095238095
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,1.0,0.8095238095238095
0.7142857142857142,0.3333333333333333,0.7142857142857142
0.09523809523809523,0.0,0.09523809523809523
0.7142857142857142,0.6666666666666666,0.7142857142857142
0.8571428571428571,0.3333333333333333,0.8571428571428571
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.7142857142857142,0.0,0.7142857142857142
0.5238095238095237,0.6666666666666666,0.5238095238095237
0.8095238095238095,0.0,0.8095238095238095
0.7142857142857142,0.0,0.7142857142857142
0.9523809523809523,0.6666666666666666,0.9523809523809523
0.8095238095238095,0.6666666666666666,0.8095238095238095
1.0,0.6666666666666666,1.0
0.09523809523809523,0.6666666666666666,0.09523809523809523
0.8095238095238095,0.0,0.8095238095238095
0.9523809523809523,0.0,0.9523809523809523
0.8095238095238095,0.3333333333333333,0.8095238095238095
0.09523809523809523,0.0,0.09523809523809523
0.9523809523809523,0.0,0.9523809523809523
0.5238095238095237,0.6666666666666666,0.5238095238095237
